event_id,origin_time,year,region_name,japanese_region_name,latitude,longitude,depth_km,magnitude,current_station_count,current_max_intensity,current_max_class_index,current_max_class,current_max_station_code,current_max_station_name,current_max_station_epicentral_distance_km,counterfactual_year_end,counterfactual_active_station_count,counterfactual_matched_station_count,counterfactual_matched_fraction,counterfactual_max_intensity,counterfactual_max_class_index,counterfactual_max_class,max_intensity_drop,max_class_drop,match_radius_km,current_nearest_epicentral_distance_km,current_median_epicentral_distance_km,counterfactual_nearest_epicentral_distance_km,counterfactual_median_epicentral_distance_km,counterfactual_match_distance_median_km,counterfactual_match_distance_max_km,analysis_status,counterfactual_max_station_code,counterfactual_max_station_name,counterfactual_max_station_epicentral_distance_km,counterfactual_max_source_station_code,counterfactual_max_source_station_name,counterfactual_max_source_match_distance_km,current_station_count_within_20km,counterfactual_matched_count_within_20km,current_station_count_within_50km,counterfactual_matched_count_within_50km,current_station_count_within_100km,counterfactual_matched_count_within_100km,current_density_national_per_10000km2,counterfactual_active_density_national_per_10000km2,counterfactual_matched_density_national_per_10000km2
i2016_000476,2016-04-14 21:26:34.43,2016,NW KUMAMOTO PREF,熊本県熊本地方,32.74166666666667,130.80866666666665,11.39,6.5,823,6.6,9,7,7413931,益城町宮園（旧２）＊,4.693128731139875,1994,450,97,0.21555555555555556,5.3,6,5+,1.2999999999999998,3,10.0,2.89567539752602,106.33927353168762,13.14370471455924,156.21344192938423,0.0,9.659285671864776,ok,7414970,浜町通報所,17.581829887023467,7414921,山都町下馬尾＊,0.0,24,2,94,7,360,29,21.77391186925832,11.905541119278547,2.5663055301555984
i2016_000522,2016-04-14 22:07:35.29,2016,NW KUMAMOTO PREF,熊本県熊本地方,32.7755,130.8495,8.26,5.8,598,5.7,7,6-,7413931,益城町宮園（旧２）＊,3.190730469423592,1994,450,65,0.14444444444444443,4.8,5,5-,0.9000000000000004,2,10.0,3.190730469423592,90.53878459827783,14.704556249024023,109.35511229109446,0.0,9.657753428913443,ok,7415370,熊本市京町（旧）,14.704556249024023,7415330,熊本中央区大江＊,2.4144383572292463,25,2,92,7,371,29,15.821141309619046,11.905541119278547,1.7196892727846789
i2016_000599,2016-04-15 00:03:46.45,2016,NW KUMAMOTO PREF,熊本県熊本地方,32.70066666666666,130.77766666666668,6.71,6.4,695,6.0,8,6+,7413931,益城町宮園（旧２）＊,9.889391124972377,1994,450,83,0.18444444444444444,4.8,5,5-,1.2000000000000002,3,10.0,2.74437045954418,99.49848777256315,14.802717259064007,135.2235708804879,0.0,9.661141047260513,ok,7414970,浜町通報所,19.342599924190573,7414921,山都町下馬尾＊,0.0,25,3,95,8,349,28,18.387446839774647,11.905541119278547,2.195910917555821
i2016_000600,2016-04-15 00:06:21.30,2016,SOUTHERN KUMAMOTO PREF,熊本県熊本地方,32.695,130.7525,10.52,5.0,417,5.2,6,5+,7413931,益城町宮園（旧２）＊,11.510643917196681,1994,450,44,0.09777777777777778,4.3,4,4,0.9000000000000004,2,10.0,3.0034070522200977,77.98578008507334,14.391987808169903,90.14685291666905,0.0,9.661397357741588,ok,7414970,浜町通報所,21.641038947203658,7414921,山都町下馬尾＊,0.0,22,2,94,6,294,25,11.032468103864787,11.905541119278547,1.1640973538850135
i2016_000828,2016-04-16 01:25:05.47,2016,NW KUMAMOTO PREF,熊本県熊本地方,32.7545,130.763,12.45,7.3,1798,6.7,9,7,7413931,益城町宮園（旧２）＊,5.954631442487422,1994,450,185,0.4111111111111111,6.0,8,6+,0.7000000000000002,1,10.0,2.6491179032114025,293.38434097211024,9.081247712024387,330.96995373420583,0.0,9.72827694044249,ok,7415370,熊本市京町（旧）,9.081247712024387,7415330,熊本中央区大江＊,2.414676150472756,25,1,97,7,374,31,47.56925096102851,11.905541119278547,4.894500237925626
i2016_000855,2016-04-16 01:45:55.45,2016,NW KUMAMOTO PREF,熊本県熊本地方,32.863166666666665,130.899,10.55,5.9,737,5.8,7,6-,7415130,合志市竹迫＊,11.032386115405188,1994,450,82,0.18222222222222223,4.7,5,5-,1.0999999999999996,2,10.0,2.6775346507199616,97.07517377035195,15.818107030598673,137.21729898467333,0.0,9.653778226705562,ok,7415370,熊本市京町（旧）,19.2971620267406,7415330,熊本中央区大江＊,2.413444556677273,20,2,94,7,387,28,19.498630677573978,11.905541119278547,2.1694541595129797
i2016_001025,2016-04-16 03:03:10.78,2016,NE KUMAMOTO PREF,熊本県阿蘇地方,32.96383333333333,131.08683333333337,6.89,5.9,506,5.2,6,5+,7401120,阿蘇市一の宮町＊,4.387624104870966,1994,450,52,0.11555555555555555,5.0,6,5+,0.20000000000000018,0,10.0,3.4506955503726573,84.72169792714722,9.14697050071851,109.13197922891658,0.7783254987114105,9.649204752499282,ok,7401200,南阿蘇村中松,9.14697050071851,7401200,南阿蘇村中松,0.0,11,1,79,6,332,22,13.387119569677655,11.905541119278547,1.3757514182277433
i2016_001131,2016-04-16 03:55:53.08,2016,NE KUMAMOTO PREF,熊本県阿蘇地方,33.0265,131.191,10.89,5.8,574,6.1,8,6+,7400431,産山村山鹿＊,3.7960935475826276,1994,450,65,0.14444444444444443,5.0,6,5+,1.0999999999999996,2,10.0,3.7960935475826276,93.20058158155604,19.69785718160769,127.70125900206357,0.0,9.646352959822988,ok,7401200,南阿蘇村中松,19.69785718160769,7401200,南阿蘇村中松,0.0,11,1,77,6,331,23,15.186179116590857,11.905541119278547,1.7196892727846789
i2016_001583,2016-04-16 09:48:32.68,2016,NW KUMAMOTO PREF,熊本県熊本地方,32.847,130.835,15.91,5.4,528,5.5,7,6-,7410536,菊池市旭志（旧２）＊,11.538396676123233,1994,450,55,0.12222222222222222,4.1,4,4,1.4000000000000004,3,10.0,2.1923708629787386,83.77871348384818,13.056688599578942,100.35880015740167,0.0,9.654511833390835,ok,7414970,浜町通報所,22.88162447751481,7414921,山都町下馬尾＊,0.0,19,1,96,7,367,27,13.969168246620162,11.905541119278547,1.4551216923562669
i2016_002591,2016-04-18 20:41:57.94,2016,NE KUMAMOTO PREF,熊本県阿蘇地方,33.002,131.19983333333334,8.64,5.8,598,5.4,6,5+,7400431,産山村山鹿＊,1.585466817580947,1994,450,66,0.14666666666666667,4.5,5,5-,0.9000000000000004,1,10.0,1.585466817580947,96.13044820540813,18.125498690285298,131.58232945840714,0.0,9.647468320538179,ok,7401200,南阿蘇村中松,18.125498690285298,7401200,南阿蘇村中松,0.0,13,1,79,6,327,23,15.821141309619046,11.905541119278547,1.7461460308275203
i2016_002773,2016-04-19 17:52:13.69,2016,SOUTHERN KUMAMOTO PREF,熊本県熊本地方,32.53516666666667,130.63533333333334,9.96,5.5,440,5.2,6,5+,7410120,八代市松江城町＊,5.125088512467785,1994,450,49,0.10888888888888888,3.1,3,3,2.1,3,10.0,0.276966833421954,85.20740987771123,17.077397569027525,91.24142607875339,0.0,9.668614427545767,ok,7420000,人吉市城本町,37.01653749526536,7420001,人吉市西間下町,2.417153606886875,19,1,100,8,308,30,11.640973538850135,11.905541119278547,1.2963811440992195
i2016_003518,2016-04-29 15:09:34.33,2016,NORTHERN OITA PREF,大分県中部,33.25783333333333,131.368,7.44,4.5,18,5.0,6,5+,7511134,由布市湯布院町川上（旧２）＊,1.9405424166997811,1994,450,1,0.0022222222222222222,1.2,1,1,3.8,5,10.0,1.9405424166997811,19.52109420366117,23.284818309375886,23.284818309375886,0.0,0.0,ok,7510000,大分市長浜（旧）,23.284818309375886,7510001,大分市長浜,0.0,10,0,18,1,18,1,0.4762216447711419,11.905541119278547,0.026456758042841217
i2016_004428,2016-06-16 14:21:28.20,2016,UCHIURA BAY REGION,内浦湾,41.9485,140.987,10.51,5.3,172,5.8,7,6-,1060023,函館市川汲町＊,5.64923983600222,1994,450,22,0.04888888888888889,4.4,4,4,1.3999999999999995,3,10.0,5.64923983600222,116.71112738636486,8.197887190371246,108.56900613254422,0.0,7.822212639742362,ok,1060001,函館市尾札部町,8.197887190371246,1060001,函館市尾札部町,0.0,4,1,18,4,68,10,4.550562383368689,11.905541119278547,0.5820486769425067
i2016_005458,2016-10-21 14:07:22.57,2016,EASTERN TOTTORI PREF,鳥取県中部,35.3805,133.85616666666667,10.61,6.6,1596,5.8,7,6-,5621230,北栄町土下（旧）＊,11.981523948710759,1994,450,151,0.33555555555555555,4.9,5,5-,0.8999999999999995,2,10.0,3.5948439941002968,197.10159291355876,3.5948439941002968,244.18914736610225,0.0,9.795993416374017,ok,5620000,倉吉市岩倉長峯,3.5948439941002968,5620000,倉吉市岩倉長峯,0.0,14,1,73,4,231,17,42.22498583637458,11.905541119278547,3.994970464469024
i2016_006541,2016-12-28 21:38:49.04,2016,NORTHERN IBARAKI PREF,茨城県北部,36.720166666666664,140.57416666666666,10.84,6.3,1194,5.5,7,6-,3000331,高萩市下手綱＊,11.309740539207526,1994,450,129,0.2866666666666667,3.8,4,4,1.7000000000000002,3,10.0,8.22661722297979,146.5729427478496,11.528114572985167,172.32481908313008,0.0,9.65424785743458,ok,3000200,常陸太田市町屋町,11.528114572985167,3000200,常陸太田市町屋町,0.0,10,1,62,5,234,22,31.589369103152414,11.905541119278547,3.4129217875265168
i2017_000895,2017-06-20 23:27:41.45,2017,HYUGANADA REGION,豊後水道,32.86816666666667,132.03066666666666,41.72,5.0,280,5.0,6,5+,7520035,佐伯市鶴見（旧）＊,10.885551571651641,1994,450,39,0.08666666666666667,3.3,3,3,1.7000000000000002,3,10.0,6.972514377534342,108.36533004206458,34.24555489912572,124.44487445137679,3.620726313694787,9.653551288933096,ok,7611070,高千穂通報所,70.34565870116417,7611000,高千穂町三田井,0.0,7,0,30,2,127,15,7.40789225199554,11.905541119278547,1.0318135636708075
i2017_000919,2017-06-25 07:02:15.36,2017,WESTERN NAGANO PREF,長野県南部,35.868,137.5865,6.66,5.6,889,5.1,6,5+,4223630,王滝村役場＊,6.588309365906856,1994,450,94,0.2088888888888889,5.1,6,5+,0.0,0,10.0,4.67112360122541,121.50605615254864,4.67112360122541,132.90614509273917,0.0,9.744900252474768,ok,4223970,三岳通報所,4.67112360122541,4223933,木曽町三岳＊,0.0,8,1,75,9,312,30,23.520057900085842,11.905541119278547,2.4869352560270745
i2017_001075,2017-07-11 11:56:35.47,2017,SATSUMA PENINSULA REGION,鹿児島湾,31.384,130.62,10.23,5.3,142,5.4,6,5+,7700021,鹿児島市喜入町＊,6.64531462006183,1994,450,25,0.05555555555555555,4.5,5,5-,0.9000000000000004,1,10.0,6.64531462006183,62.134886815435024,19.616017727307106,63.89660402245149,0.0,7.289904803832613,ok,7700001,鹿児島市下福元,21.855673632592087,7700001,鹿児島市下福元,0.0,5,1,55,8,123,21,3.7568596420834526,11.905541119278547,0.6614189510710303
i2017_001439,2017-09-08 22:23:18.14,2017,SOUTHERN AKITA PREF,秋田県内陸南部,39.50116666666667,140.41933333333333,9.42,5.2,205,5.1,6,5+,2333031,大仙市神宮寺（旧）＊,1.2081867841502303,1994,450,37,0.08222222222222222,3.3,3,3,1.7999999999999998,3,10.0,1.2081867841502303,84.31581288319713,21.54447954209692,100.21920543898072,1.8428333333332318,9.21416666666693,ok,2332900,秋田美郷町六郷東根,21.54447954209692,2332900,秋田美郷町六郷東根,0.0,15,0,52,5,118,18,5.423635398782449,11.905541119278547,0.9789000475851249
i2018_000435,2018-04-09 01:32:30.81,2018,SHIMANE HIROSHIMA BORDER,島根県西部,35.184666666666665,132.58666666666667,12.13,6.1,873,5.4,6,5+,5710230,大田市大田町（旧）＊,8.057938558699135,1994,450,87,0.19333333333333333,5.4,6,5+,0.0,0,10.0,8.057938558699135,162.26728130766907,8.127414770095239,200.43728207450144,0.0,9.700427111419081,ok,5710200,大田市川合町,8.127414770095239,5710230,大田市大田町（旧）＊,3.6856666666672426,7,1,45,1,166,13,23.09674977140038,11.905541119278547,2.301737949727186
i2018_000704,2018-05-25 21:13:42.23,2018,MID NIIGATA PREF,長野県北部,36.94083333333333,138.58966666666666,5.58,5.2,182,5.3,6,5+,4203130,栄村北信＊,4.759174276034166,1994,450,34,0.07555555555555556,2.7,3,3,2.5999999999999996,3,10.0,4.759174276034166,63.01558755163482,28.16259388804031,96.71850167716943,2.1041031738601177,9.461492057541712,ok,3710540,十日町市水口沢＊,28.16259388804031,3710540,十日町市水口沢＊,0.0,7,0,66,5,130,17,4.8151299637971015,11.905541119278547,0.8995297734566015
i2018_000842,2018-06-18 07:58:34.14,2018,KYOTO OSAKA BORDER REG,大阪府北部,34.84433333333333,135.62166666666667,12.98,6.1,1341,5.6,7,6-,5202230,大阪北区茶屋町＊,18.02759784912536,1994,450,128,0.28444444444444444,4.5,5,5-,1.0999999999999996,2,10.0,0.77796011967895,131.88918090753725,20.309930416824084,158.6177022286491,0.0,9.851534153849398,ok,5113634,南丹市八木町八木＊,26.000046854364566,5113634,南丹市八木町八木＊,0.0,54,0,206,9,465,34,35.47851253545007,11.905541119278547,3.386465029483676
i2018_001267,2018-09-06 03:07:59.33,2018,ISHIKARI DEPRESSION,胆振地方中東部,42.69083333333333,142.00666666666666,37.04,6.7,623,6.5,9,7,1460600,厚真町鹿沼,11.053716326396266,1994,450,105,0.23333333333333334,5.6,7,6-,0.9000000000000004,2,10.0,10.479438576030523,224.98570221861218,14.468832990088483,224.1650195264957,0.0,9.874916130831547,ok,1500070,日高門別通報所,19.489071346472944,1500021,日高地方日高町門別＊,3.929866594926111,6,2,27,5,107,15,16.48256026069008,11.905541119278547,2.777959594498328
i2019_000014,2019-01-03 18:10:27.64,2019,NORTHERN ARIAKEKAI REG,熊本県熊本地方,33.02733333333333,130.55433333333335,10.44,5.1,452,5.5,7,6-,7415232,和水町江田＊,6.4862655433980665,1994,450,49,0.10888888888888888,4.0,4,4,1.5,3,10.0,4.791677035134814,69.03602328226472,7.024371002803753,104.13599245869128,1.8428333333332247,9.646315012659612,ok,7410300,玉名市築地,7.024371002803753,7410300,玉名市築地,0.0,26,1,139,8,352,23,11.958454635364228,11.905541119278547,1.2963811440992195
i2019_000257,2019-02-21 21:22:40.49,2019,ISHIKARI DEPRESSION,胆振地方中東部,42.76616666666666,142.00333333333333,33.3,5.8,283,5.9,7,6-,1460600,厚真町鹿沼,18.06983694509971,1994,450,45,0.1,3.9,4,4,2.0000000000000004,3,10.0,10.612229228811973,119.38877197683087,21.314676021039936,119.44388322341902,0.0,9.866688747368352,ok,1460100,苫小牧市しらかば,40.60933358701876,1460120,苫小牧市旭町＊,4.482504137341894,5,0,27,5,107,15,7.487262526124064,11.905541119278547,1.1905541119278547
i2019_000749,2019-06-18 22:22:19.98,2019,W OFF YAMAGATA PREF,山形県沖,38.608,139.47933333333333,13.99,6.7,1051,6.1,8,6+,3720337,村上市府屋＊,11.188603144464368,1994,450,132,0.29333333333333333,5.8,7,6-,0.2999999999999998,1,10.0,9.087416940639871,202.08868132517594,20.64257974563097,176.74668550428584,0.0,9.659646575419671,ok,2400001,鶴岡市温海川,20.64257974563097,2400001,鶴岡市温海川,0.0,3,0,25,4,114,13,27.80605270302612,11.905541119278547,3.4922920616550406
i2020_000273,2020-03-13 02:18:46.77,2020,NOTO PENINSULA REGION,石川県能登地方,37.279666666666664,136.8245,12.33,5.5,306,5.1,6,5+,3900102,輪島市鳳至町,13.320570165457701,1994,450,52,0.11555555555555555,5.1,6,5+,0.0,0,10.0,5.1329926856583015,140.47758257543677,13.320570165457701,160.60395101238944,0.0,9.33167898678911,ok,3900100,輪島市鳳至町（旧）,13.320570165457701,3900102,輪島市鳳至町,0.0,7,1,23,2,87,11,8.095767961109411,11.905541119278547,1.3757514182277433
i2021_000191,2021-02-13 23:07:50.51,2021,E OFF FUKUSHIMA PREF,福島県沖,37.728833333333334,141.6985,55.38,7.3,2216,6.1,8,6+,2500734,国見町藤田＊,102.35182118108271,1994,450,247,0.5488888888888889,6.1,8,6+,0.0,0,10.0,63.82594574597665,305.916870912059,64.0864082726203,343.971503487771,0.0,9.330282206532589,ok,2500731,国見町藤田（旧２）＊,102.35182118108271,2500734,国見町藤田＊,0.0,0,0,0,0,68,13,58.628175822936136,11.905541119278547,6.5348192365817805
i2021_000457,2021-03-20 18:09:44.83,2021,KINKAZAN REGION,宮城県沖,38.468,141.62766666666667,59.46,6.9,1809,5.3,6,5+,2201600,涌谷町新町裏,43.62662439556874,1994,450,205,0.45555555555555555,4.9,5,5-,0.39999999999999947,1,10.0,15.598676740536925,325.29726692513935,24.25960306451235,303.0041591042235,0.0,9.327970918894536,ok,2500731,国見町藤田（旧２）＊,114.45610977272494,2500734,国見町藤田＊,0.0,1,0,33,2,111,15,47.86027529949976,11.905541119278547,5.423635398782449
i2021_000962,2021-05-01 10:27:26.90,2021,E OFF MIYAGI PREF,宮城県沖,38.174,141.74,51.42,6.8,1588,5.2,6,5+,2220534,石巻市桃生町＊,61.08342025846571,1994,450,181,0.4022222222222222,4.6,5,5-,0.6000000000000005,1,10.0,25.212579740819834,297.88555889747806,45.822463014353815,276.232747714933,0.0,9.664900654838913,ok,2500731,国見町藤田（旧２）＊,109.12566576158304,2500734,国見町藤田＊,0.0,0,0,6,2,101,13,42.013331772031854,11.905541119278547,4.78867320575426
i2021_001722,2021-10-06 02:46:02.33,2021,NE OFF IWATE PREF,岩手県沖,40.00716666666667,142.25483333333332,56.2,5.9,504,5.1,6,5+,2021931,階上町道仏（旧２）＊,73.21024205385633,1994,450,78,0.17333333333333334,4.6,5,5-,0.5,1,10.0,31.652858026440338,190.17487065044975,34.082150176134185,227.05859764060136,0.0,9.642571221142644,ok,2120070,好摩通報所,94.08158737088786,2120030,盛岡市渋民＊,1.8428333333332283,0,0,10,2,51,6,13.334206053591974,11.905541119278547,2.063627127341615
i2021_001733,2021-10-07 22:41:23.05,2021,CENTRAL CHIBA PREF,千葉県北西部,35.590833333333336,140.10333333333332,74.99,5.9,1284,5.1,6,5+,3502054,東京足立区伊興＊,35.96410973345086,1994,450,133,0.29555555555555557,4.5,5,5-,0.5999999999999996,1,10.0,1.0629141130697362,124.38787955180528,1.0629141130697362,198.584269762614,0.0,9.69567542446744,ok,3410000,千葉中央区中央港（旧）,1.0629141130697362,3410001,千葉中央区中央港,0.0,17,1,214,4,524,19,33.97047732700812,11.905541119278547,3.5187488196978816
i2021_002244,2021-12-09 11:05:08.01,2021,NEAR TOKARA ISLANDS,トカラ列島近海,29.342833333333335,129.4505,14.0,6.1,22,5.3,6,5+,7740040,鹿児島十島村悪石島＊,18.755422757062473,1994,450,6,0.013333333333333334,2.2,2,2,3.0999999999999996,4,10.0,18.054188228401166,105.40463822129237,69.27769491280192,115.74600279478364,0.0,6.093034641454921,ok,7780800,喜界町滝川,124.69149176484798,7780800,喜界町滝川,0.0,2,0,5,0,8,1,0.5820486769425067,11.905541119278547,0.1587405482570473
i2022_000019,2022-01-04 06:08:51.58,2022,NEAR CHICHIJIMA ISLAND,父島近海,27.0665,142.11333333333334,77.0,6.1,3,5.1,6,5+,3590003,小笠原村母島,48.66404967236705,1994,450,2,0.0044444444444444444,4.1,4,4,1.0,2,10.0,7.8678338625065045,7.8678338625065045,7.8678338625065045,7.8678338625065045,0.0,0.0,ok,3590000,小笠原村父島西町,7.8678338625065045,3590000,小笠原村父島西町,0.0,2,2,3,2,3,2,0.07937027412852365,11.905541119278547,0.052913516085682434
i2022_000090,2022-01-22 01:08:37.51,2022,HYUGANADA REGION,日向灘,32.716166666666666,132.07233333333335,44.64,6.6,1311,5.3,6,5+,7520001,佐伯市蒲江蒲江浦,17.285527792374324,1994,450,128,0.28444444444444444,5.0,6,5+,0.2999999999999998,0,10.0,17.285527792374324,189.6389594382249,42.20938792119936,200.5241497178032,0.0,9.728707669116826,ok,7611070,高千穂通報所,72.25523081015793,7611000,高千穂町三田井,0.0,1,0,18,3,124,13,34.684809794164835,11.905541119278547,3.386465029483676
i2022_000392,2022-03-16 23:36:32.63,2022,E OFF FUKUSHIMA PREF,福島県沖,37.696666666666665,141.623,56.61,7.4,2305,6.4,8,6+,2500734,国見町藤田＊,96.54498566051151,1994,450,257,0.5711111111111111,6.4,8,6+,0.0,0,10.0,56.73443248570412,305.27793655393543,56.73443248570412,351.8496391788007,0.0,9.330382435982777,ok,2500731,国見町藤田（旧２）＊,96.54498566051151,2500734,国見町藤田＊,0.0,0,0,0,0,81,16,60.98282728874901,11.905541119278547,6.799386817010192
i2022_000463,2022-03-18 23:25:16.39,2022,E OFF IWATE PREF,岩手県沖,39.99033333333333,142.00483333333332,18.06,5.6,281,5.2,6,5+,2101230,野田村野田＊,21.303368076328315,1994,450,38,0.08444444444444445,3.1,3,3,2.1,3,10.0,10.405812009290125,144.6430656023354,13.373031036560532,136.7071621742832,0.0,8.006153264881517,ok,2100600,田野畑村田野畑,13.373031036560532,2100600,田野畑村田野畑,0.0,3,1,18,2,72,10,7.434349010038381,11.905541119278547,1.005356805627966
i2022_000991,2022-06-19 15:08:07.59,2022,NOTO PENINSULA REGION,石川県能登地方,37.51533333333333,137.27633333333333,13.14,5.4,231,5.5,7,6-,3900220,珠洲市正院町＊,7.290955352717033,1994,450,34,0.07555555555555556,4.4,4,4,1.0999999999999996,3,10.0,7.290955352717033,118.30500584054953,10.784706714021672,125.26657391002621,0.0,9.020051176843632,ok,3900200,珠洲市三崎町,10.784706714021672,3900200,珠洲市三崎町,0.0,4,1,11,3,65,9,6.111511107896321,11.905541119278547,0.8995297734566015
i2022_001017,2022-06-20 10:31:34.45,2022,NOTO PENINSULA REGION,石川県能登地方,37.522,137.322,13.86,5.0,173,5.0,6,5+,3900220,珠洲市正院町＊,8.702668351419316,1994,450,29,0.06444444444444444,3.9,4,4,1.1,2,10.0,8.702668351419316,107.76635487507836,8.923508975051263,111.95771850853792,0.0,9.433006060515737,ok,3900200,珠洲市三崎町,8.923508975051263,3900200,珠洲市三崎町,0.0,3,1,9,2,64,10,4.57701914141153,11.905541119278547,0.7672459832423952
i2022_001276,2022-08-11 00:53:00.16,2022,SOYA REGION,上川地方北部,44.848333333333336,142.11233333333334,4.7,5.4,45,5.1,6,5+,1250920,上川中川町中川＊,5.036531386093359,1994,450,11,0.024444444444444446,2.2,2,2,2.8999999999999995,4,10.0,5.036531386093359,62.72177860933946,38.28855022540006,71.30958892721223,0.0,1.8428333333340134,ok,1350000,稚内市開運（旧）,71.59740894351387,1350002,稚内市開運,0.0,3,0,17,2,40,10,1.1905541119278547,11.905541119278547,0.29102433847125336
i2022_001714,2022-11-09 17:40:12.56,2022,SW IBARAKI PREF,茨城県南部,36.18633333333333,140.02666666666667,51.37,4.9,670,5.1,6,5+,3003336,城里町小勝＊,37.86735560614095,1994,450,52,0.11555555555555555,3.8,4,4,1.2999999999999998,2,10.0,5.395166493511325,67.98352572081609,14.996070230021674,104.81108271398975,0.0,9.49809776813807,ok,3110000,宇都宮市明保野町,42.90054656865015,3110000,宇都宮市明保野町,0.0,24,3,174,5,556,24,17.726027888703616,11.905541119278547,1.3757514182277433
